"Area","MTU","Solar  - Actual Aggregated [MW]"
"Austria (AT)","26.05.2019 01:30 - 26.05.2019 01:45 (UTC)","0"
"Austria (AT)","26.05.2019 01:45 - 26.05.2019 02:00 (UTC)","0"
"Austria (AT)","26.05.2019 02:00 - 26.05.2019 02:15 (UTC)","0"
"Austria (AT)","26.05.2019 02:15 - 26.05.2019 02:30 (UTC)","0"
"Austria (AT)","26.05.2019 02:30 - 26.05.2019 02:45 (UTC)","0"
"Austria (AT)","26.05.2019 02:45 - 26.05.2019 03:00 (UTC)","0"
"Austria (AT)","26.05.2019 03:00 - 26.05.2019 03:15 (UTC)","12"
"Austria (AT)","26.05.2019 03:15 - 26.05.2019 03:30 (UTC)","24"
"Austria (AT)","26.05.2019 03:30 - 26.05.2019 03:45 (UTC)","36"
"Austria (AT)","26.05.2019 03:45 - 26.05.2019 04:00 (UTC)","48"
"Austria (AT)","26.05.2019 04:00 - 26.05.2019 04:15 (UTC)","60"
"Austria (AT)","26.05.2019 04:15 - 26.05.2019 04:30 (UTC)","68"
"Austria (AT)","26.05.2019 04:30 - 26.05.2019 04:45 (UTC)","80"
"Austria (AT)","26.05.2019 04:45 - 26.05.2019 05:00 (UTC)","92"
"Austria (AT)","26.05.2019 05:00 - 26.05.2019 05:15 (UTC)","116"
"Austria (AT)","26.05.2019 05:15 - 26.05.2019 05:30 (UTC)","136"
"Austria (AT)","26.05.2019 05:30 - 26.05.2019 05:45 (UTC)","152"
"Austria (AT)","26.05.2019 05:45 - 26.05.2019 06:00 (UTC)","172"
"Austria (AT)","26.05.2019 06:00 - 26.05.2019 06:15 (UTC)","204"
"Austria (AT)","26.05.2019 06:15 - 26.05.2019 06:30 (UTC)","236"
"Austria (AT)","26.05.2019 06:30 - 26.05.2019 06:45 (UTC)","268"
"Austria (AT)","26.05.2019 06:45 - 26.05.2019 07:00 (UTC)","300"
"Austria (AT)","26.05.2019 07:00 - 26.05.2019 07:15 (UTC)","344"
"Austria (AT)","26.05.2019 07:15 - 26.05.2019 07:30 (UTC)","384"
"Austria (AT)","26.05.2019 07:30 - 26.05.2019 07:45 (UTC)","428"
"Austria (AT)","26.05.2019 07:45 - 26.05.2019 08:00 (UTC)","468"
"Austria (AT)","26.05.2019 08:00 - 26.05.2019 08:15 (UTC)","492"
"Austria (AT)","26.05.2019 08:15 - 26.05.2019 08:30 (UTC)","512"
"Austria (AT)","26.05.2019 08:30 - 26.05.2019 08:45 (UTC)","532"
"Austria (AT)","26.05.2019 08:45 - 26.05.2019 09:00 (UTC)","552"
"Austria (AT)","26.05.2019 09:00 - 26.05.2019 09:15 (UTC)","584"
"Austria (AT)","26.05.2019 09:15 - 26.05.2019 09:30 (UTC)","612"
"Austria (AT)","26.05.2019 09:30 - 26.05.2019 09:45 (UTC)","640"
"Austria (AT)","26.05.2019 09:45 - 26.05.2019 10:00 (UTC)","668"
"Austria (AT)","26.05.2019 10:00 - 26.05.2019 10:15 (UTC)","700"
"Austria (AT)","26.05.2019 10:15 - 26.05.2019 10:30 (UTC)","732"
"Austria (AT)","26.05.2019 10:30 - 26.05.2019 10:45 (UTC)","764"
"Austria (AT)","26.05.2019 10:45 - 26.05.2019 11:00 (UTC)","796"
"Austria (AT)","26.05.2019 11:00 - 26.05.2019 11:15 (UTC)","792"
"Austria (AT)","26.05.2019 11:15 - 26.05.2019 11:30 (UTC)","792"
"Austria (AT)","26.05.2019 11:30 - 26.05.2019 11:45 (UTC)","788"
"Austria (AT)","26.05.2019 11:45 - 26.05.2019 12:00 (UTC)","788"
"Austria (AT)","26.05.2019 12:00 - 26.05.2019 12:15 (UTC)","780"
"Austria (AT)","26.05.2019 12:15 - 26.05.2019 12:30 (UTC)","772"
"Austria (AT)","26.05.2019 12:30 - 26.05.2019 12:45 (UTC)","760"
"Austria (AT)","26.05.2019 12:45 - 26.05.2019 13:00 (UTC)","752"
"Austria (AT)","26.05.2019 13:00 - 26.05.2019 13:15 (UTC)","728"
"Austria (AT)","26.05.2019 13:15 - 26.05.2019 13:30 (UTC)","700"
"Austria (AT)","26.05.2019 13:30 - 26.05.2019 13:45 (UTC)","672"
"Austria (AT)","26.05.2019 13:45 - 26.05.2019 14:00 (UTC)","648"
"Austria (AT)","26.05.2019 14:00 - 26.05.2019 14:15 (UTC)","604"
"Austria (AT)","26.05.2019 14:15 - 26.05.2019 14:30 (UTC)","564"
"Austria (AT)","26.05.2019 14:30 - 26.05.2019 14:45 (UTC)","520"
"Austria (AT)","26.05.2019 14:45 - 26.05.2019 15:00 (UTC)","476"
"Austria (AT)","26.05.2019 15:00 - 26.05.2019 15:15 (UTC)","448"
"Austria (AT)","26.05.2019 15:15 - 26.05.2019 15:30 (UTC)","416"
"Austria (AT)","26.05.2019 15:30 - 26.05.2019 15:45 (UTC)","388"
"Austria (AT)","26.05.2019 15:45 - 26.05.2019 16:00 (UTC)","356"
"Austria (AT)","26.05.2019 16:00 - 26.05.2019 16:15 (UTC)","324"
"Austria (AT)","26.05.2019 16:15 - 26.05.2019 16:30 (UTC)","292"
"Austria (AT)","26.05.2019 16:30 - 26.05.2019 16:45 (UTC)","264"
"Austria (AT)","26.05.2019 16:45 - 26.05.2019 17:00 (UTC)","232"
"Austria (AT)","26.05.2019 17:00 - 26.05.2019 17:15 (UTC)","196"
"Austria (AT)","26.05.2019 17:15 - 26.05.2019 17:30 (UTC)","168"
"Austria (AT)","26.05.2019 17:30 - 26.05.2019 17:45 (UTC)","144"
"Austria (AT)","26.05.2019 17:45 - 26.05.2019 18:00 (UTC)","116"
"Austria (AT)","26.05.2019 18:00 - 26.05.2019 18:15 (UTC)","92"
"Austria (AT)","26.05.2019 18:15 - 26.05.2019 18:30 (UTC)","72"
"Austria (AT)","26.05.2019 18:30 - 26.05.2019 18:45 (UTC)","52"
"Austria (AT)","26.05.2019 18:45 - 26.05.2019 19:00 (UTC)","28"
"Austria (AT)","26.05.2019 19:00 - 26.05.2019 19:15 (UTC)","24"
"Austria (AT)","26.05.2019 19:15 - 26.05.2019 19:30 (UTC)","16"
"Austria (AT)","26.05.2019 19:30 - 26.05.2019 19:45 (UTC)","8"
"Austria (AT)","26.05.2019 19:45 - 26.05.2019 20:00 (UTC)","0"
"Austria (AT)","26.05.2019 20:00 - 26.05.2019 20:15 (UTC)","0"
"Austria (AT)","26.05.2019 20:15 - 26.05.2019 20:30 (UTC)","0"
"Austria (AT)","26.05.2019 20:30 - 26.05.2019 20:45 (UTC)","0"
"Austria (AT)","26.05.2019 20:45 - 26.05.2019 21:00 (UTC)","0"
"Austria (AT)","26.05.2019 21:00 - 26.05.2019 21:15 (UTC)","0"
"Austria (AT)","26.05.2019 21:15 - 26.05.2019 21:30 (UTC)","0"
"Austria (AT)","26.05.2019 21:30 - 26.05.2019 21:45 (UTC)","0"
"Austria (AT)","26.05.2019 21:45 - 26.05.2019 22:00 (UTC)","0"
"Austria (AT)","26.05.2019 22:00 - 26.05.2019 22:15 (UTC)","0"
"Austria (AT)","26.05.2019 22:15 - 26.05.2019 22:30 (UTC)","0"
"Austria (AT)","26.05.2019 22:30 - 26.05.2019 22:45 (UTC)","0"
"Austria (AT)","26.05.2019 22:45 - 26.05.2019 23:00 (UTC)","0"
"Austria (AT)","26.05.2019 23:00 - 26.05.2019 23:15 (UTC)","0"
"Austria (AT)","26.05.2019 23:15 - 26.05.2019 23:30 (UTC)","0"
"Austria (AT)","26.05.2019 23:30 - 26.05.2019 23:45 (UTC)","0"
"Austria (AT)","26.05.2019 23:45 - 27.05.2019 00:00 (UTC)","0"
"Austria (AT)","27.05.2019 00:00 - 27.05.2019 00:15 (UTC)","0"
"Austria (AT)","27.05.2019 00:15 - 27.05.2019 00:30 (UTC)","0"
"Austria (AT)","27.05.2019 00:30 - 27.05.2019 00:45 (UTC)","0"
"Austria (AT)","27.05.2019 00:45 - 27.05.2019 01:00 (UTC)","0"
"Austria (AT)","27.05.2019 01:00 - 27.05.2019 01:15 (UTC)","0"
"Austria (AT)","27.05.2019 01:15 - 27.05.2019 01:30 (UTC)","0"
"Austria (AT)","27.05.2019 01:30 - 27.05.2019 01:45 (UTC)","0"
"Austria (AT)","27.05.2019 01:45 - 27.05.2019 02:00 (UTC)","0"
"Austria (AT)","27.05.2019 02:00 - 27.05.2019 02:15 (UTC)","0"
"Austria (AT)","27.05.2019 02:15 - 27.05.2019 02:30 (UTC)","0"
"Austria (AT)","27.05.2019 02:30 - 27.05.2019 02:45 (UTC)","0"
"Austria (AT)","27.05.2019 02:45 - 27.05.2019 03:00 (UTC)","0"
"Austria (AT)","27.05.2019 03:00 - 27.05.2019 03:15 (UTC)","16"
"Austria (AT)","27.05.2019 03:15 - 27.05.2019 03:30 (UTC)","28"
"Austria (AT)","27.05.2019 03:30 - 27.05.2019 03:45 (UTC)","44"
"Austria (AT)","27.05.2019 03:45 - 27.05.2019 04:00 (UTC)","60"
"Austria (AT)","27.05.2019 04:00 - 27.05.2019 04:15 (UTC)","68"
"Austria (AT)","27.05.2019 04:15 - 27.05.2019 04:30 (UTC)","80"
"Austria (AT)","27.05.2019 04:30 - 27.05.2019 04:45 (UTC)","96"
"Austria (AT)","27.05.2019 04:45 - 27.05.2019 05:00 (UTC)","108"
"Austria (AT)","27.05.2019 05:00 - 27.05.2019 05:15 (UTC)","128"
"Austria (AT)","27.05.2019 05:15 - 27.05.2019 05:30 (UTC)","144"
"Austria (AT)","27.05.2019 05:30 - 27.05.2019 05:45 (UTC)","164"
"Austria (AT)","27.05.2019 05:45 - 27.05.2019 06:00 (UTC)","180"
"Austria (AT)","27.05.2019 06:00 - 27.05.2019 06:15 (UTC)","212"
"Austria (AT)","27.05.2019 06:15 - 27.05.2019 06:30 (UTC)","244"
"Austria (AT)","27.05.2019 06:30 - 27.05.2019 06:45 (UTC)","276"
"Austria (AT)","27.05.2019 06:45 - 27.05.2019 07:00 (UTC)","308"
"Austria (AT)","27.05.2019 07:00 - 27.05.2019 07:15 (UTC)","352"
"Austria (AT)","27.05.2019 07:15 - 27.05.2019 07:30 (UTC)","396"
"Austria (AT)","27.05.2019 07:30 - 27.05.2019 07:45 (UTC)","436"
"Austria (AT)","27.05.2019 07:45 - 27.05.2019 08:00 (UTC)","480"
"Austria (AT)","27.05.2019 08:00 - 27.05.2019 08:15 (UTC)","496"
"Austria (AT)","27.05.2019 08:15 - 27.05.2019 08:30 (UTC)","508"
"Austria (AT)","27.05.2019 08:30 - 27.05.2019 08:45 (UTC)","524"
"Austria (AT)","27.05.2019 08:45 - 27.05.2019 09:00 (UTC)","536"
"Austria (AT)","27.05.2019 09:00 - 27.05.2019 09:15 (UTC)","552"
"Austria (AT)","27.05.2019 09:15 - 27.05.2019 09:30 (UTC)","568"
"Austria (AT)","27.05.2019 09:30 - 27.05.2019 09:45 (UTC)","584"
"Austria (AT)","27.05.2019 09:45 - 27.05.2019 10:00 (UTC)","600"
"Austria (AT)","27.05.2019 10:00 - 27.05.2019 10:15 (UTC)","612"
"Austria (AT)","27.05.2019 10:15 - 27.05.2019 10:30 (UTC)","628"
"Austria (AT)","27.05.2019 10:30 - 27.05.2019 10:45 (UTC)","640"
"Austria (AT)","27.05.2019 10:45 - 27.05.2019 11:00 (UTC)","656"
"Austria (AT)","27.05.2019 11:00 - 27.05.2019 11:15 (UTC)","640"
"Austria (AT)","27.05.2019 11:15 - 27.05.2019 11:30 (UTC)","628"
"Austria (AT)","27.05.2019 11:30 - 27.05.2019 11:45 (UTC)","616"
"Austria (AT)","27.05.2019 11:45 - 27.05.2019 12:00 (UTC)","600"
"Austria (AT)","27.05.2019 12:00 - 27.05.2019 12:15 (UTC)","584"
"Austria (AT)","27.05.2019 12:15 - 27.05.2019 12:30 (UTC)","568"
"Austria (AT)","27.05.2019 12:30 - 27.05.2019 12:45 (UTC)","552"
"Austria (AT)","27.05.2019 12:45 - 27.05.2019 13:00 (UTC)","536"
"Austria (AT)","27.05.2019 13:00 - 27.05.2019 13:15 (UTC)","516"
"Austria (AT)","27.05.2019 13:15 - 27.05.2019 13:30 (UTC)","492"
"Austria (AT)","27.05.2019 13:30 - 27.05.2019 13:45 (UTC)","468"
"Austria (AT)","27.05.2019 13:45 - 27.05.2019 14:00 (UTC)","444"
"Austria (AT)","27.05.2019 14:00 - 27.05.2019 14:15 (UTC)","400"
"Austria (AT)","27.05.2019 14:15 - 27.05.2019 14:30 (UTC)","360"
"Austria (AT)","27.05.2019 14:30 - 27.05.2019 14:45 (UTC)","320"
"Austria (AT)","27.05.2019 14:45 - 27.05.2019 15:00 (UTC)","280"
"Austria (AT)","27.05.2019 15:00 - 27.05.2019 15:15 (UTC)","244"
"Austria (AT)","27.05.2019 15:15 - 27.05.2019 15:30 (UTC)","212"
"Austria (AT)","27.05.2019 15:30 - 27.05.2019 15:45 (UTC)","180"
"Austria (AT)","27.05.2019 15:45 - 27.05.2019 16:00 (UTC)","144"
"Austria (AT)","27.05.2019 16:00 - 27.05.2019 16:15 (UTC)","128"
"Austria (AT)","27.05.2019 16:15 - 27.05.2019 16:30 (UTC)","112"
"Austria (AT)","27.05.2019 16:30 - 27.05.2019 16:45 (UTC)","96"
"Austria (AT)","27.05.2019 16:45 - 27.05.2019 17:00 (UTC)","80"
"Austria (AT)","27.05.2019 17:00 - 27.05.2019 17:15 (UTC)","64"
"Austria (AT)","27.05.2019 17:15 - 27.05.2019 17:30 (UTC)","56"
"Austria (AT)","27.05.2019 17:30 - 27.05.2019 17:45 (UTC)","48"
"Austria (AT)","27.05.2019 17:45 - 27.05.2019 18:00 (UTC)","36"
"Austria (AT)","27.05.2019 18:00 - 27.05.2019 18:15 (UTC)","28"
"Austria (AT)","27.05.2019 18:15 - 27.05.2019 18:30 (UTC)","20"
"Austria (AT)","27.05.2019 18:30 - 27.05.2019 18:45 (UTC)","16"
"Austria (AT)","27.05.2019 18:45 - 27.05.2019 19:00 (UTC)","8"
"Austria (AT)","27.05.2019 19:00 - 27.05.2019 19:15 (UTC)","4"
"Austria (AT)","27.05.2019 19:15 - 27.05.2019 19:30 (UTC)","4"
"Austria (AT)","27.05.2019 19:30 - 27.05.2019 19:45 (UTC)","0"
"Austria (AT)","27.05.2019 19:45 - 27.05.2019 20:00 (UTC)","0"
"Austria (AT)","27.05.2019 20:00 - 27.05.2019 20:15 (UTC)","0"
"Austria (AT)","27.05.2019 20:15 - 27.05.2019 20:30 (UTC)","0"
"Austria (AT)","27.05.2019 20:30 - 27.05.2019 20:45 (UTC)","0"
"Austria (AT)","27.05.2019 20:45 - 27.05.2019 21:00 (UTC)","0"
"Austria (AT)","27.05.2019 21:00 - 27.05.2019 21:15 (UTC)","0"
"Austria (AT)","27.05.2019 21:15 - 27.05.2019 21:30 (UTC)","0"
"Austria (AT)","27.05.2019 21:30 - 27.05.2019 21:45 (UTC)","0"
"Austria (AT)","27.05.2019 21:45 - 27.05.2019 22:00 (UTC)","0"
"Austria (AT)","27.05.2019 22:00 - 27.05.2019 22:15 (UTC)","0"
"Austria (AT)","27.05.2019 22:15 - 27.05.2019 22:30 (UTC)","0"
"Austria (AT)","27.05.2019 22:30 - 27.05.2019 22:45 (UTC)","0"
"Austria (AT)","27.05.2019 22:45 - 27.05.2019 23:00 (UTC)","0"
"Austria (AT)","27.05.2019 23:00 - 27.05.2019 23:15 (UTC)","0"
"Austria (AT)","27.05.2019 23:15 - 27.05.2019 23:30 (UTC)","0"
"Austria (AT)","27.05.2019 23:30 - 27.05.2019 23:45 (UTC)","0"
"Austria (AT)","27.05.2019 23:45 - 28.05.2019 00:00 (UTC)","0"
"Austria (AT)","28.05.2019 00:00 - 28.05.2019 00:15 (UTC)","0"
"Austria (AT)","28.05.2019 00:15 - 28.05.2019 00:30 (UTC)","0"
"Austria (AT)","28.05.2019 00:30 - 28.05.2019 00:45 (UTC)","0"
"Austria (AT)","28.05.2019 00:45 - 28.05.2019 01:00 (UTC)","0"
"Austria (AT)","28.05.2019 01:00 - 28.05.2019 01:15 (UTC)","0"
"Austria (AT)","28.05.2019 01:15 - 28.05.2019 01:30 (UTC)","0"
"Austria (AT)","28.05.2019 01:30 - 28.05.2019 01:45 (UTC)","0"
"Austria (AT)","28.05.2019 01:45 - 28.05.2019 02:00 (UTC)","0"
"Austria (AT)","28.05.2019 02:00 - 28.05.2019 02:15 (UTC)","0"
"Austria (AT)","28.05.2019 02:15 - 28.05.2019 02:30 (UTC)","0"
"Austria (AT)","28.05.2019 02:30 - 28.05.2019 02:45 (UTC)","0"
"Austria (AT)","28.05.2019 02:45 - 28.05.2019 03:00 (UTC)","0"
"Austria (AT)","28.05.2019 03:00 - 28.05.2019 03:15 (UTC)","12"
"Austria (AT)","28.05.2019 03:15 - 28.05.2019 03:30 (UTC)","20"
"Austria (AT)","28.05.2019 03:30 - 28.05.2019 03:45 (UTC)","32"
"Austria (AT)","28.05.2019 03:45 - 28.05.2019 04:00 (UTC)","40"
"Austria (AT)","28.05.2019 04:00 - 28.05.2019 04:15 (UTC)","48"
"Austria (AT)","28.05.2019 04:15 - 28.05.2019 04:30 (UTC)","56"
"Austria (AT)","28.05.2019 04:30 - 28.05.2019 04:45 (UTC)","64"
"Austria (AT)","28.05.2019 04:45 - 28.05.2019 05:00 (UTC)","72"
"Austria (AT)","28.05.2019 05:00 - 28.05.2019 05:15 (UTC)","92"
"Austria (AT)","28.05.2019 05:15 - 28.05.2019 05:30 (UTC)","104"
"Austria (AT)","28.05.2019 05:30 - 28.05.2019 05:45 (UTC)","116"
"Austria (AT)","28.05.2019 05:45 - 28.05.2019 06:00 (UTC)","128"
"Austria (AT)","28.05.2019 06:00 - 28.05.2019 06:15 (UTC)","148"
"Austria (AT)","28.05.2019 06:15 - 28.05.2019 06:30 (UTC)","168"
"Austria (AT)","28.05.2019 06:30 - 28.05.2019 06:45 (UTC)","184"
"Austria (AT)","28.05.2019 06:45 - 28.05.2019 07:00 (UTC)","204"
"Austria (AT)","28.05.2019 07:00 - 28.05.2019 07:15 (UTC)","224"
"Austria (AT)","28.05.2019 07:15 - 28.05.2019 07:30 (UTC)","248"
"Austria (AT)","28.05.2019 07:30 - 28.05.2019 07:45 (UTC)","268"
"Austria (AT)","28.05.2019 07:45 - 28.05.2019 08:00 (UTC)","288"
"Austria (AT)","28.05.2019 08:00 - 28.05.2019 08:15 (UTC)","300"
"Austria (AT)","28.05.2019 08:15 - 28.05.2019 08:30 (UTC)","308"
"Austria (AT)","28.05.2019 08:30 - 28.05.2019 08:45 (UTC)","320"
"Austria (AT)","28.05.2019 08:45 - 28.05.2019 09:00 (UTC)","332"
"Austria (AT)","28.05.2019 09:00 - 28.05.2019 09:15 (UTC)","344"
"Austria (AT)","28.05.2019 09:15 - 28.05.2019 09:30 (UTC)","360"
"Austria (AT)","28.05.2019 09:30 - 28.05.2019 09:45 (UTC)","376"
"Austria (AT)","28.05.2019 09:45 - 28.05.2019 10:00 (UTC)","388"
"Austria (AT)","28.05.2019 10:00 - 28.05.2019 10:15 (UTC)","404"
"Austria (AT)","28.05.2019 10:15 - 28.05.2019 10:30 (UTC)","420"
"Austria (AT)","28.05.2019 10:30 - 28.05.2019 10:45 (UTC)","432"
"Austria (AT)","28.05.2019 10:45 - 28.05.2019 11:00 (UTC)","448"
"Austria (AT)","28.05.2019 11:00 - 28.05.2019 11:15 (UTC)","440"
"Austria (AT)","28.05.2019 11:15 - 28.05.2019 11:30 (UTC)","436"
"Austria (AT)","28.05.2019 11:30 - 28.05.2019 11:45 (UTC)","432"
"Austria (AT)","28.05.2019 11:45 - 28.05.2019 12:00 (UTC)","424"
"Austria (AT)","28.05.2019 12:00 - 28.05.2019 12:15 (UTC)","416"
"Austria (AT)","28.05.2019 12:15 - 28.05.2019 12:30 (UTC)","404"
"Austria (AT)","28.05.2019 12:30 - 28.05.2019 12:45 (UTC)","392"
"Austria (AT)","28.05.2019 12:45 - 28.05.2019 13:00 (UTC)","384"
"Austria (AT)","28.05.2019 13:00 - 28.05.2019 13:15 (UTC)","364"
"Austria (AT)","28.05.2019 13:15 - 28.05.2019 13:30 (UTC)","348"
"Austria (AT)","28.05.2019 13:30 - 28.05.2019 13:45 (UTC)","332"
"Austria (AT)","28.05.2019 13:45 - 28.05.2019 14:00 (UTC)","312"
"Austria (AT)","28.05.2019 14:00 - 28.05.2019 14:15 (UTC)","292"
"Austria (AT)","28.05.2019 14:15 - 28.05.2019 14:30 (UTC)","268"
"Austria (AT)","28.05.2019 14:30 - 28.05.2019 14:45 (UTC)","248"
"Austria (AT)","28.05.2019 14:45 - 28.05.2019 15:00 (UTC)","224"
"Austria (AT)","28.05.2019 15:00 - 28.05.2019 15:15 (UTC)","208"
"Austria (AT)","28.05.2019 15:15 - 28.05.2019 15:30 (UTC)","188"
"Austria (AT)","28.05.2019 15:30 - 28.05.2019 15:45 (UTC)","168"
"Austria (AT)","28.05.2019 15:45 - 28.05.2019 16:00 (UTC)","152"
"Austria (AT)","28.05.2019 16:00 - 28.05.2019 16:15 (UTC)","136"
"Austria (AT)","28.05.2019 16:15 - 28.05.2019 16:30 (UTC)","120"
"Austria (AT)","28.05.2019 16:30 - 28.05.2019 16:45 (UTC)","108"
"Austria (AT)","28.05.2019 16:45 - 28.05.2019 17:00 (UTC)","92"
"Austria (AT)","28.05.2019 17:00 - 28.05.2019 17:15 (UTC)","76"
"Austria (AT)","28.05.2019 17:15 - 28.05.2019 17:30 (UTC)","68"
"Austria (AT)","28.05.2019 17:30 - 28.05.2019 17:45 (UTC)","56"
"Austria (AT)","28.05.2019 17:45 - 28.05.2019 18:00 (UTC)","48"
"Austria (AT)","28.05.2019 18:00 - 28.05.2019 18:15 (UTC)","40"
"Austria (AT)","28.05.2019 18:15 - 28.05.2019 18:30 (UTC)","32"
"Austria (AT)","28.05.2019 18:30 - 28.05.2019 18:45 (UTC)","24"
"Austria (AT)","28.05.2019 18:45 - 28.05.2019 19:00 (UTC)","12"
"Austria (AT)","28.05.2019 19:00 - 28.05.2019 19:15 (UTC)","12"
"Austria (AT)","28.05.2019 19:15 - 28.05.2019 19:30 (UTC)","8"
"Austria (AT)","28.05.2019 19:30 - 28.05.2019 19:45 (UTC)","4"
"Austria (AT)","28.05.2019 19:45 - 28.05.2019 20:00 (UTC)","0"
"Austria (AT)","28.05.2019 20:00 - 28.05.2019 20:15 (UTC)","0"
"Austria (AT)","28.05.2019 20:15 - 28.05.2019 20:30 (UTC)","0"
"Austria (AT)","28.05.2019 20:30 - 28.05.2019 20:45 (UTC)","0"
"Austria (AT)","28.05.2019 20:45 - 28.05.2019 21:00 (UTC)","0"
"Austria (AT)","28.05.2019 21:00 - 28.05.2019 21:15 (UTC)","0"
"Austria (AT)","28.05.2019 21:15 - 28.05.2019 21:30 (UTC)","0"
"Austria (AT)","28.05.2019 21:30 - 28.05.2019 21:45 (UTC)","0"
"Austria (AT)","28.05.2019 21:45 - 28.05.2019 22:00 (UTC)","0"
"Austria (AT)","28.05.2019 22:00 - 28.05.2019 22:15 (UTC)","0"
"Austria (AT)","28.05.2019 22:15 - 28.05.2019 22:30 (UTC)","0"
"Austria (AT)","28.05.2019 22:30 - 28.05.2019 22:45 (UTC)","0"
"Austria (AT)","28.05.2019 22:45 - 28.05.2019 23:00 (UTC)","0"
"Austria (AT)","28.05.2019 23:00 - 28.05.2019 23:15 (UTC)","0"
"Austria (AT)","28.05.2019 23:15 - 28.05.2019 23:30 (UTC)","0"
"Austria (AT)","28.05.2019 23:30 - 28.05.2019 23:45 (UTC)","0"
"Austria (AT)","28.05.2019 23:45 - 29.05.2019 00:00 (UTC)","0"
"Austria (AT)","29.05.2019 00:00 - 29.05.2019 00:15 (UTC)","0"
"Austria (AT)","29.05.2019 00:15 - 29.05.2019 00:30 (UTC)","0"
"Austria (AT)","29.05.2019 00:30 - 29.05.2019 00:45 (UTC)","0"
"Austria (AT)","29.05.2019 00:45 - 29.05.2019 01:00 (UTC)","0"
"Austria (AT)","29.05.2019 01:00 - 29.05.2019 01:15 (UTC)","0"
"Austria (AT)","29.05.2019 01:15 - 29.05.2019 01:30 (UTC)","0"
"Austria (AT)","29.05.2019 01:30 - 29.05.2019 01:45 (UTC)","0"
"Austria (AT)","29.05.2019 01:45 - 29.05.2019 02:00 (UTC)","0"
"Austria (AT)","29.05.2019 02:00 - 29.05.2019 02:15 (UTC)","0"
"Austria (AT)","29.05.2019 02:15 - 29.05.2019 02:30 (UTC)","0"
"Austria (AT)","29.05.2019 02:30 - 29.05.2019 02:45 (UTC)","0"
"Austria (AT)","29.05.2019 02:45 - 29.05.2019 03:00 (UTC)","0"
"Austria (AT)","29.05.2019 03:00 - 29.05.2019 03:15 (UTC)","4"
"Austria (AT)","29.05.2019 03:15 - 29.05.2019 03:30 (UTC)","8"
"Austria (AT)","29.05.2019 03:30 - 29.05.2019 03:45 (UTC)","8"
"Austria (AT)","29.05.2019 03:45 - 29.05.2019 04:00 (UTC)","12"
"Austria (AT)","29.05.2019 04:00 - 29.05.2019 04:15 (UTC)","16"
"Austria (AT)","29.05.2019 04:15 - 29.05.2019 04:30 (UTC)","16"
"Austria (AT)","29.05.2019 04:30 - 29.05.2019 04:45 (UTC)","20"
"Austria (AT)","29.05.2019 04:45 - 29.05.2019 05:00 (UTC)","24"
"Austria (AT)","29.05.2019 05:00 - 29.05.2019 05:15 (UTC)","32"
"Austria (AT)","29.05.2019 05:15 - 29.05.2019 05:30 (UTC)","40"
"Austria (AT)","29.05.2019 05:30 - 29.05.2019 05:45 (UTC)","44"
"Austria (AT)","29.05.2019 05:45 - 29.05.2019 06:00 (UTC)","48"
"Austria (AT)","29.05.2019 06:00 - 29.05.2019 06:15 (UTC)","56"
"Austria (AT)","29.05.2019 06:15 - 29.05.2019 06:30 (UTC)","64"
"Austria (AT)","29.05.2019 06:30 - 29.05.2019 06:45 (UTC)","72"
"Austria (AT)","29.05.2019 06:45 - 29.05.2019 07:00 (UTC)","80"
"Austria (AT)","29.05.2019 07:00 - 29.05.2019 07:15 (UTC)","88"
"Austria (AT)","29.05.2019 07:15 - 29.05.2019 07:30 (UTC)","96"
"Austria (AT)","29.05.2019 07:30 - 29.05.2019 07:45 (UTC)","104"
"Austria (AT)","29.05.2019 07:45 - 29.05.2019 08:00 (UTC)","108"
"Austria (AT)","29.05.2019 08:00 - 29.05.2019 08:15 (UTC)","116"
"Austria (AT)","29.05.2019 08:15 - 29.05.2019 08:30 (UTC)","124"
"Austria (AT)","29.05.2019 08:30 - 29.05.2019 08:45 (UTC)","128"
"Austria (AT)","29.05.2019 08:45 - 29.05.2019 09:00 (UTC)","136"
"Austria (AT)","29.05.2019 09:00 - 29.05.2019 09:15 (UTC)","144"
"Austria (AT)","29.05.2019 09:15 - 29.05.2019 09:30 (UTC)","156"
"Austria (AT)","29.05.2019 09:30 - 29.05.2019 09:45 (UTC)","164"
"Austria (AT)","29.05.2019 09:45 - 29.05.2019 10:00 (UTC)","172"
"Austria (AT)","29.05.2019 10:00 - 29.05.2019 10:15 (UTC)","184"
"Austria (AT)","29.05.2019 10:15 - 29.05.2019 10:30 (UTC)","192"
"Austria (AT)","29.05.2019 10:30 - 29.05.2019 10:45 (UTC)","200"
"Austria (AT)","29.05.2019 10:45 - 29.05.2019 11:00 (UTC)","208"
"Austria (AT)","29.05.2019 11:00 - 29.05.2019 11:15 (UTC)","208"
"Austria (AT)","29.05.2019 11:15 - 29.05.2019 11:30 (UTC)","212"
"Austria (AT)","29.05.2019 11:30 - 29.05.2019 11:45 (UTC)","212"
"Austria (AT)","29.05.2019 11:45 - 29.05.2019 12:00 (UTC)","216"
"Austria (AT)","29.05.2019 12:00 - 29.05.2019 12:15 (UTC)","212"
"Austria (AT)","29.05.2019 12:15 - 29.05.2019 12:30 (UTC)","212"
